    RA_ICRS         DE_ICRS        Plx        pmRA      pmDE      Gmag     BPmag     RPmag    e_Plx 
      deg             deg          mas      mas / yr  mas / yr    mag       mag       mag      mas  
--------------- --------------- ---------- --------- --------- --------- --------- --------- -------
 56.31623597301  23.08025098602    -0.0174    -0.282    -0.223 20.001987 20.635393 19.360388  0.5624
 56.28619258654  23.07200915405     2.0563    -0.889    -1.959 19.983906 20.777636 19.008076  0.5605
 56.26353397976  23.08374165829     1.2668    -7.085   -11.064 18.403328 19.675547 17.293135  0.1878
 56.27465498972  23.08439037709     0.3769    -4.538    -7.065 19.714600 20.476538 18.954676  0.4448
 56.29858240701  23.09175431109     0.2899    -1.274    -3.070 16.393291 16.896143 15.726380  0.0576
 56.29064397179  23.09354906150     0.8610     2.888    -2.517 20.075998 20.746794 19.085194  0.5903
 56.20786908329  23.09295564296     2.7128    11.660   -10.492 15.912928 16.891690 14.934127  0.0475
 56.21954423862  23.08972931797     1.2454     4.833    -9.615 17.020782 17.797570 16.155110  0.0885
 56.20899027541  23.09707880174     0.2014     3.684    -5.317 18.635777 19.144175 17.991163  0.2219
 56.21348186073  23.10746684473     0.2932     3.745    -1.983 18.314112 18.892183 17.591074  0.1806
 56.20276696309  23.10331989226     0.7656     4.816    -4.533 13.963724 14.381854 13.367066  0.0211
 56.25008781877  23.08101353077    -0.4814     4.332    -4.345 20.080894 20.678926 19.298204  0.6730
 56.24612478744  23.08591574822     0.0769     1.392    -3.454 19.349130 19.882364 18.713604  0.3916
 56.25473198255  23.08201625741     0.6748     4.841    -2.542 17.930382 18.808422 17.076710  0.1414
 56.24529266553  23.08661061913    -0.0087     3.209    -3.496 18.342861 18.602484 17.992868  0.1888
 56.26743363993  23.09677014367    -1.1922    -1.618    -1.558 20.599680 21.165785 19.842781  1.2410
 56.25373804056  23.09305345449     1.8742    -1.401     1.036 20.497545 21.098392 19.575340  0.9648
 56.26000387609  23.09606706109     1.3711     5.081   -19.224 17.518680 18.595207 16.487390  0.1184
 56.24371924459  23.09003353501     1.7649    -1.427    -7.775 16.541353 17.420397 15.623514  0.0754
 56.25083713538  23.09626696060     0.4951    -1.373     2.260 20.257550 21.004368 19.332413  0.7839
 56.25011367530  23.10921460809     0.5859     1.997     0.446 17.706284 18.387274 16.871010  0.1331
 56.28411154122  23.12140532356     1.0621     9.830    -4.494 18.574663 19.709513 17.559439  0.2147
 56.26328937947  23.11611161326     7.1886    19.617   -45.247 19.399628 21.128735 17.925530  0.4493
 56.26828648825  23.12665901227     0.3610    -0.131    -3.049 17.523540 18.038637 16.859522  0.1120
 56.22272521022  23.10996085197     0.3994     2.551     1.907 16.689800 17.171055 16.039751  0.0698
 56.22600725185  23.11156466165     7.7704    -3.318    -3.273 20.781110 21.065214 20.119652  2.0702
 56.21958372282  23.11916836991     1.6164     0.053    -8.195 20.755750 20.765320 19.669460  1.4886
 56.22209041751  23.12717653703     2.4715     0.439   -20.052 19.201946 20.498860 17.971370  0.3372
 56.22939151938  23.12246125135     0.3497     0.676    -1.563 16.890795 17.350834 16.263699  0.0773
 56.24760561279  23.12805890998     0.5392     4.393    -4.748 15.901434 16.304832 15.318127  0.0583
 56.25595414778  23.12109171359     1.3856    -2.630     0.626 19.508251 20.856846 18.400192  0.4250
 56.25604298569  23.13714228598     4.4143    45.216    15.576 18.660543 20.426468 17.379456  0.2402
 56.22877821101  23.13581340537     0.3361    -0.075    -2.643 18.954570 19.721458 18.220707  0.2751
